index,source_pdf,page,rendered_png,width,height,png_sha256,jpeg_bytes,jpeg_sampling,jpeg_sha256
865,1147285.pdf,2,0865_1147285_p0002.png,1224,1584,19b0a38dacee70e66fc0980868d082451ad3764b40193edfe917bbeb40e6dcdf,495086,4:4:4,7001a083c1c41e176c2e5e3f7b76b2e2bd43e5ee742d0ed2cb322f1735ff53bd
866,1149133.pdf,2,0866_1149133_p0002.png,1224,1584,b23f6b7fe85ef1f13fcea6054670c728958c8eb97b7f769bfb24612f38913f74,391798,4:4:4,46a8f780d9b86236df53f21fd1b82f32b35f069fed2040b4a0281815081c6c26
867,1150801.pdf,2,0867_1150801_p0002.png,1191,1684,0a2613fec5d415a7f65a2a9d0148a274ee9659c7e3ac093aba2661f9735364df,344073,4:4:4,8dc6620d433e578dd06e197f4038200d1f920cd202644f8dc3ada4616c8bbb68
868,1154657.pdf,2,0868_1154657_p0002.png,1224,1584,214aee38086f742ea6a38cbd26d54dd435b6e777c1ca2cc9aa13826e4f4bc410,298173,4:4:4,f7c4f260ac00f5735c299e3ed9e4cd082f4535968b1439bcfd34b3e800847b2a
869,1154736.pdf,2,0869_1154736_p0002.png,2048,1497,14605ef763cc85609da7846e78813c86d35c7a00a0cb7aa834218f91bcd2d92f,1757876,4:4:4,79f33dd58c50df7437e4405aab747a0c2c99983728c010f061aefd5b36b1f69b
870,1155228.pdf,2,0870_1155228_p0002.png,1180,1673,d99f969b9cba721c037408101d4bd0e3d980106fb0d8f425376732f3f4818cfe,1153714,4:4:4,30b5be9257cb3bfeb1c826499a67bfbfcd165cd593320293402c3a17db38dcc5
871,1158777.pdf,2,0871_1158777_p0002.png,1224,1584,2adcb84f182a40a7c9a53e70736725d4bf814ad3b0c2ee775f1c95428fb4638a,753553,4:4:4,73b01cb1290823a62cb4e0a0e4d9483dd70b4f270513cebf3010ad6f3798dfa1
872,1159175.pdf,2,0872_1159175_p0002.png,1224,1584,aee3fc45f617beaa5fe59c1e4a47ab106fa5b557053b6e045023201f79e5c1ee,927921,4:4:4,37e8fae3f057f67e6ed60482664c491410411c833c89e6937fc1664ae6cef224
873,1160158.pdf,2,0873_1160158_p0002.png,1224,1584,b3973b17192f716a872378f120dd417399a6bb680851912b2d482563ddf868d0,2345792,4:4:4,0e2b7a9a7f84031ffd84a1c7dcc7d59b709674bc6ebadaf02d0be04c6d45be6f
874,1161168.pdf,2,0874_1161168_p0002.png,1224,1584,41d33680848a3f3f6e5e4ac3f88fb0784536aca58dc8f1319790c120ece320f4,446232,4:4:4,7baf31f2bce45d933244f14ae6584a703fcbd43073e9c36f621b72c76eac701c
875,1161248.pdf,2,0875_1161248_p0002.png,840,1190,739c6ec9135254cdf04c0db0ce9ea45ea19b355d31320a584a7d8154e60eaf1f,246638,4:4:4,4e47245e1d8449a3cc992932da2054be5af2b7585dde2f14ce78631a841f602e
876,1161467.pdf,2,0876_1161467_p0002.png,1191,1684,cc408741ee25daa222a0791d7a59e8fedc484adc87941e41ff335a273a9d1d4e,183811,4:4:4,885bb3931d962f6fa38a251047854a5646d8bcb2fddd9f3e30c6740624a3c66c
877,1162329.pdf,2,0877_1162329_p0002.png,1224,1584,44dc2e8897078074b99590d6a18b01313ed4f8c11b319f8dbc097568f8b9a84a,1118808,4:4:4,12fdba8449270bd0c5efa8b27dfc893192eafd62bd026bbb3acdd1989502faf2
878,1162412.pdf,2,0878_1162412_p0002.png,1173,1563,bd1f5b3d0f56027b73e5c6ffa95fda95595a5b8aeec6835a860aa5eb09cca08a,359811,4:4:4,27f2aaf134e6d09529e9081d4c43c5a807f1b6a86049fee0e48eada08f3dbdc1
879,1163031.pdf,2,0879_1163031_p0002.png,3840,2160,930a73be93f1cbb7c3fd932500a9e95ce14c2d465b6f9c1656a9ff6ba931cced,3374126,4:4:4,8fc2b0b554ceaf77e62f3f4f0f33c91f38a4f2984bb18caeae186d1e85b19e4a
880,1164246.pdf,2,0880_1164246_p0002.png,1191,1684,cbf793a0ece56a595ae254298915ef82c8f1519151fc1034db612645912269c5,587473,4:4:4,61960fb88b1440fa20769c3b6ee7a838dfc8873b7599c5329c04b4602872799c
881,1164798.pdf,2,0881_1164798_p0002.png,1190,1684,9f198b2b367d6ed382b0955204cee924481766b927109e273d85ad7d3102613e,1686876,4:4:4,1c2da548f9f1e2be245d8f20e60f8fc5d74d65f253d94fae4c1f2ea5238534f0
882,1165395.pdf,2,0882_1165395_p0002.png,2657,1744,b83a9e91685c455af681f7306250406f38f5771d49b7dd7500b0007be82ff71d,339414,4:4:4,b493bb1b4ca4a6d2b41e7d63589de0cf4a99d083db98190f011ad07c356b20ae
883,1166063.pdf,2,0883_1166063_p0002.png,1224,1584,c67e22a8348b5a4bd2ae836205d7580054e18806827d2123b2cb19dd0079bc12,804309,4:4:4,176c9511249255bf003c13c82c0ac4c9d5da13b491d17871d8236eb4dbde3d2d
884,1166908.pdf,2,0884_1166908_p0002.png,1620,1260,4ccbf04cf7b412ce219e5b77512183f5a26834c92b18fabe417efde384cf1619,526733,4:4:4,1e1319c1a645b79fa082eb12d6b5b2dd0527c2b95d45c5d8c8d1d8c386dc6ebb
885,1167316.pdf,2,0885_1167316_p0002.png,1224,1584,cfc1c998ad6b2a367c05ab79af742a31069db86dda5dd2592580df7f4261f0a1,526472,4:4:4,d91ec44ce22eedb0852f44ed3b708d1c30dad0f2f75c7d1890dfaaceb8b8fcb0
886,1170211.pdf,2,0886_1170211_p0002.png,1638,1620,f9192ab4564d25d3121b306c9631ed3922acb1d3f2c8c6ced190d5a772b163c7,1231910,4:4:4,0e1ff8c1dcd460be9bbb27a756105193bc9b8f3dff605f415ea17c7d9b575039
887,1172158.pdf,2,0887_1172158_p0002.png,1191,1684,f46f930688199e4a5fed0ba1d5d94d218f1f6e2d086a8d89e1acca414f053eb0,373806,4:4:4,22ad606ca6d2d9146e63441034680856440008d51a116366094e40081ffd0715
888,1173864.pdf,2,0888_1173864_p0002.png,1921,1080,53dad4763f802a8debee8b793dad36920dccb5c999cd2367815cd047f2984984,279625,4:4:4,ea64c0bf63c6cbe4f4f5e5cce62de25632e69603d313ae878a39e63e62d6feb4
889,1175147.pdf,2,0889_1175147_p0002.png,1191,1684,6746275682dd853d88e502e9b3afbffd46135b7c6f02593b13a7981d10e82884,451074,4:4:4,60bea229b055e33c32d313afd299a6eefa21e3a5ac91392c9d33ef6a3935b837
890,1177367.pdf,2,0890_1177367_p0002.png,1224,1584,758b0b25664e0a1f1758852b5c471b2957e5f404b17603858cc1dfbb1d14e6ea,192873,4:4:4,d135bb98417132cb88f253118190d428068da7cb1a0d4a3932916a4a5e11cef5
891,1177640.pdf,2,0891_1177640_p0002.png,1190,1684,4a07a7d0199d0cab437ffc48265a42d040ccd10be813ee4ba5d0b8a88103dee0,773311,4:4:4,059560545834193dce06cb2eb692886e68b7d415d69bea39ac6ef32b1689247c
892,1178516.pdf,2,0892_1178516_p0002.png,1191,1684,01daf48ded833cb781238165b106b5f77f724d2ce04028eb8be894998116a6fe,582245,4:4:4,b0bc06d0b6a18523235d855350aaa56c1c4655883c55a29dff6f408e2e956a32
893,1178795.pdf,2,0893_1178795_p0002.png,1191,1720,21cb9b47fa5f7d3ed62d1bb089bb98cdd3d5daab261ced72d7fd04cd11e3d9f5,280501,4:4:4,cb8bfc2d39f802d477f9f940c65c47f96a569b610f53b58f933c7486a5967c70
894,1179117.pdf,2,0894_1179117_p0002.png,1224,1584,5860aa1da5a1e272ff6e046ff17f4953e4aa38c5ce0d483f9e630cb0d54c5e78,665934,4:4:4,e370c4a66dea8d7747cdd1246811895391d9e2a3cd3e293655a756ccc99a1abf
895,1179890.pdf,2,0895_1179890_p0002.png,1191,1684,b6ed0b70c538802171f433fd14a174dc3676c9962d636c481f58842b9a8bd645,535830,4:4:4,b72150891a6999e0b300b3c29d7c47664b0036f7ea302672045d22aeaa2386bc
896,1180635.pdf,2,0896_1180635_p0002.png,1224,1584,2207489f5752018981cfe2a6b38b5bb1d02268fc159335c6e6a125722259f1b5,443752,4:4:4,3bed724ab08a762ae94da9e922ce6e31c306a85227dc50c6c840ea83509f5eea
897,1181380.pdf,2,0897_1181380_p0002.png,1920,1080,738ead1fd14e6aec5b717c14abde54f9375cb824bb4e44f1ec221c51618b831f,573234,4:4:4,a6de2ab07d9b1d35662c0f88df96c4385d7da14f8296ae89374fd91caa41e2bd
898,1183777.pdf,2,0898_1183777_p0002.png,1224,1584,f07822b19177d0ca3564faf29b40c6ab60336ce805f985cd290c48ec994ff527,398691,4:4:4,b1db1d4c7dbbfabcebe1d9e998e856ccb8ed3d7f912c491e035917d1fa3be2fe
899,1184258.pdf,2,0899_1184258_p0002.png,1191,1684,74fc785bef36de74ba38fb87819285648faf0e9a3f81f3c4aac12570e269483b,799394,4:4:4,00b05cf50010d5f1053ddc361a4cb0260fedc167359b084876e9b6f1c846cede
900,1187393.pdf,2,0900_1187393_p0002.png,1225,2016,2fa343b89e77e57ea5a15f02b418b033753041df74b486dae6bd7722235e1f32,342386,4:4:4,ab01d908166ea7f10a2d80bdaf73a1af14e2ecfb349073d57d780c542b211b0e
901,1188425.pdf,2,0901_1188425_p0002.png,1198,1683,3904bf166af0a477c0f5c86fdcc918e690db8a39c40d4f4da8c8f130847ae8b8,567233,4:4:4,9e18c7a5c01577abeb4bd7ba9fb34416b580f89b58e80b5f8cc1cb822aa26054
902,1190897.pdf,2,0902_1190897_p0002.png,1224,1584,8d7c0edf226862ab51d9436d34091f9c5fe31d64a4ffb5879aea9d72b719c192,612475,4:4:4,c2e7491f24b1f03cbe45d3b860e948e1301c11bd6e4b9b2425a6ffe0e232f7f6
903,1192656.pdf,2,0903_1192656_p0002.png,1191,1684,d9991ee473feb128c374f5cacd19b844d9f93b976e40e76885e53be2985800db,503330,4:4:4,68a4fda684e2306dbf22ee2195cdfc7c92cc87a810b71b935c947e72be18a9a2
904,1194442.pdf,2,0904_1194442_p0002.png,1584,1224,5643993ce1795ac9a8aa80fea2ae870b3920147f4fb57e32481ab924bf21de66,538378,4:4:4,9670d0009fa697441db2e042df5b64be7e1609049ecc16fb8a40385c17fe9775
905,1194496.pdf,2,0905_1194496_p0002.png,1224,1584,ad97806a052da5cfb7f35f5bddf934a727c959a7589a0489869742dd69d6be5e,931697,4:4:4,a48972232927f559cc039df331e8663492509aad3ed101e6b794a13de403c514
906,1194605.pdf,2,0906_1194605_p0002.png,1191,1684,89612514c1986c0c8d8706c96b632f64ebb34e419987e5f11d663cd4e9127739,577138,4:4:4,393224867e6d6ec56b5fb0884a8f9010653b3c36cd0e2db22dc39100e9fa0868
907,1196312.pdf,2,0907_1196312_p0002.png,1186,1688,6e97c750b6ba633667f23fbb75b7f0bb740556f25a153ac6af31059020451930,336933,4:4:4,659832125479af8c422d558ce2e25e2eafce6425bee958a0a82bf9848b9b9690
908,1196511.pdf,2,0908_1196511_p0002.png,1192,1686,505d291fa498b9ba80564edf5bdc3bf81ea079dea24b6fcfa233a488bfdd904f,437888,4:4:4,11420bec56c4988b85005dd1cc1e058776fcd913dd441a2bd091f76b9aa079ec
909,1196756.pdf,2,0909_1196756_p0002.png,1224,1584,9a6138ebc6f557d42bf72532a726882c30179597a561c66b2f5a93ffccd16135,405214,4:4:4,1c76cd12074e1f78688f74e060ec1ecbd3cc770470e9f1a58f5e837a43a1f757
910,1198299.pdf,2,0910_1198299_p0002.png,1224,1584,4cb1984d0e979ff2700e706b64d5e4840a7e05a67b626b142caddd6a1c147138,168859,4:4:4,93f0ea0d272189087277977601ba23f7f3f3d29de99af1fecc07f0e2aa599006
911,1199397.pdf,2,0911_1199397_p0002.png,1224,1584,46ea4cc736b4e9999e1240d1a141cdd2dc4e1d88278dcfdaca6576059cbba86c,1001092,4:4:4,c83fd2047ed69df6b2c25b59ece5c473de756c4a83426488b60caedc1fc44a53
912,1200488.pdf,2,0912_1200488_p0002.png,1191,1684,4eb22243cb44d291ccf88bae83045f2c903c079d314bcdeab659f80deb90cd09,212000,4:4:4,e06c3b0d3aacedcf6a151b1ffd38a9faba63f901499a60c4ced4b4847f651381
913,1201175.pdf,2,0913_1201175_p0002.png,1224,1584,36a8546c5a530ac41f99c793f9f438d6f3ecbeb748bb608fedaafab9bac252e3,602401,4:4:4,61f8df20b09dc7a75da19d12983d529a11b17018bd304146d78004ce4dcaf5d6
914,1201891.pdf,2,0914_1201891_p0002.png,1224,1584,e8a4762dc93e842d22b2b8988ebf42603d255341e8372c04416193f461ddda70,349185,4:4:4,98f08a2d4d233719669c0605f2251c2b1dd7167b713806262a00c83b6a5aa5db
915,1204831.pdf,2,0915_1204831_p0002.png,1191,1684,8953b44e028c9ce36fcc1266859600d685163fe46e33baf7b3c8dae0371e8d71,347786,4:4:4,095c680d1a844d8758b2f44637c90f54604be125f2271a4b0fee6e9a2aba38e6
916,1205073.pdf,2,0916_1205073_p0002.png,1224,1584,d1e44e9b1831cf59be6d512383279f1b609f0eae3e3e089979f794072fd42f5e,669389,4:4:4,8c3203f130e970b05e27f633c336e2748ebf17416553a45f93a81353393060e6
917,1206235.pdf,2,0917_1206235_p0002.png,1440,1080,72a915a0f8a85973552268d67e3bd6037827a8530b1a76929d026125973d7cf2,553815,4:4:4,4f564ef9df86d3cb0b4690d3b27ab5e7b43865a9ab88cb567ad5361c2afa23b1
918,1208914.pdf,2,0918_1208914_p0002.png,1584,1224,340098feb6fba6c04dce48f2e5309ed75c308ea0b343b83ea1e97cd7420fdd73,1072892,4:4:4,fd984ba14fa92563ffcc6d6dbafa7a67ac05d8ec07c4c85aaea9cf440030f3e2
919,1209159.pdf,2,0919_1209159_p0002.png,1440,1080,b348a4e6a191ed077fbe4926acaa20e21c6e39a5676598122cdc5560a14d30ad,382257,4:4:4,d4e89943df623d50764994449ac45aaa44532e3e2a17d719fee47e909f46ecb9
920,1209612.pdf,2,0920_1209612_p0002.png,1190,1684,12e1c1dc70c6ed165ce2a83553c1de3b27faf84bb1d19cc3d621c807e75fd429,1091852,4:4:4,e532952b48fba84ed19c50f33073e85daf7ab4bd9cc094f4257e945225641828
921,1209807.pdf,2,0921_1209807_p0002.png,1224,1584,820b6cc04bbbb43190dbebfe303e26cb48558a90a88829f0f33f41877910f6d8,351692,4:4:4,28de6f45baf78ca6f654a9ad5b6d6274183257b044557a6582747d7dd469daac
922,1210913.pdf,2,0922_1210913_p0002.png,1440,1080,ac0a1c7dfce2aba178847e9ddcae0c1ecfcdfd77af24df307977198820c01611,602627,4:4:4,ecd80c53d05ef2596686bd2ebf752f4bb34efd899b190d593230199b41422135
923,1210932.pdf,2,0923_1210932_p0002.png,1191,1685,bc12cfa5098df992a631f2bff18a5c7ab5ff70d333b8efab48c4432897a611ea,942123,4:4:4,8d5e2faccdf793c34021e0ec7b1490a19d883a5629274e8966671a2c81d0b4c0
924,1211763.pdf,2,0924_1211763_p0002.png,1040,1452,53011570071e258539b862e3140624c939ecc331b7caa43ea739f0a80e591922,830011,4:4:4,58c5338f65ebd17c8c36c3d330b0337d73b866efd190b36342508b3aee508e02
925,1213469.pdf,2,0925_1213469_p0002.png,1224,1584,a33fe7fc734fea8bacc897a3372c516b33667ceaf9d1bcea0f6d815f790920e2,968737,4:4:4,1ad200f98d3414807261963b67b6b029db77c862b010134427bcb2063dd7817e
926,1213932.pdf,2,0926_1213932_p0002.png,1224,1584,c17976f2341261cfbbfdec3222b1e3b3b419af855222fcb519652ad5d7e65890,266226,4:4:4,003326438e0cecd44afca6f8b08eff7e57b6577ad2b9e6fd249593119fed4c99
927,1218065.pdf,2,0927_1218065_p0002.png,1224,1584,aa93ef6c34271dcb1eb494f35bba03f8b6efcb50e879e6d5a92619fa10941125,692152,4:4:4,c65689a489e20ba41871f1239b9ee06162a00cf7d8ca2b0d94bed04a559fac77
928,1221234.pdf,2,0928_1221234_p0002.png,1440,1080,b1958ce48f92013627c752eee9d1793456fd9b2baf00ab6f93ff4e2fbb695092,263458,4:4:4,acaeb73f154845bad6c58fd2f26b1dba21bc3389cbef1279bb79273211667ba3
929,1224598.pdf,2,0929_1224598_p0002.png,1224,1584,930b336023b8336c98e1f4785dd65d935e882ac8841dd6f3b18c74e506df20ed,151045,4:4:4,823ebc32a6c370528b56f495bcc45b3ad43ac948dbbf6618a49bec4635a8f48d
930,1224605.pdf,2,0930_1224605_p0002.png,1224,1584,186fb2319bd1d09669e4dff6bed17336ad2bc3dccd0af0b88b55faa5e2b23efc,79890,4:4:4,0d53fced38d70bd6ace80f81d454f04289e8614a4d97c847d430371f8beec4e0
931,1225644.pdf,2,0931_1225644_p0002.png,1224,1584,b2bffdd5810fad4b3229280bfe199b8b5a292e8393caa05dea17705accc4f4fb,374454,4:4:4,a5b181c7be8e22b3e4e0b7e25a26fa25994b961a779673a6f74ebc8a0b60507d
932,1226190.pdf,2,0932_1226190_p0002.png,792,1224,bfb2efa70bd827dd1f6c7d968ff7df5a10556bead31e83b1ade91ad3fcdfd889,146438,4:4:4,4854dccb072e9584d743695332ef176204e240931e32f4b2143dde8a3fef08da
933,1230070.pdf,2,0933_1230070_p0002.png,1191,1684,88bc3086fab619cce69526046d8b291cec5bc119acb381c3f1a4778576acb5e8,518008,4:4:4,538369aa8fa4232ee94224a440e0360368a750a9996a6a3500928be085cf071c
934,1235350.pdf,2,0934_1235350_p0002.png,1224,1584,f370ae8b5b920b16ca4fc694eb7449fabc68078c1242d6cb4f28aa8f87612b09,492525,4:4:4,03208f8b849fa6964324da0c2697c4dbe48ab0a1660603618bb5647a254c9503
935,1238564.pdf,2,0935_1238564_p0002.png,1224,1584,be7537c2b6087baf054e11761fc8bfe6899326dc0988089a522a8d252f94dfb3,312154,4:4:4,585fbb9cc5279e2698a8ea1bfd945fc0a6f45541de8316a77f9af73a142c4ecc
936,1238975.pdf,2,0936_1238975_p0002.png,1191,1684,25bbd0740d1a5ace9c838cd35742a03e788ace3686e48c92f305f4fa6f16e9ec,837109,4:4:4,182711f4f3f2a322583ca81c1e3aea2b5b6091dfd6206ce4da4b94ccd620264f
937,1240123.pdf,2,0937_1240123_p0002.png,1224,1682,2e890c2ae4d388eeaa1743b4a2925295c77c767535e4db73d46404935872fd7c,942658,4:4:4,9b48f0d2cc702c698e807756509496cbb4112a0b4870db571bc320d9fa0d1692
938,1242276.pdf,2,0938_1242276_p0002.png,1224,1584,4d54a7dd27c9269b19178bada270768ec8ceea159caa1fe792171e1839787e1b,470158,4:4:4,71bbde1d05ed8070f8b384df3eb6a10eafa6002dbf27c04012ce4d1a9587f50a
939,1242968.pdf,2,0939_1242968_p0002.png,1440,810,8e00978fd7a741ffd76eb87231663d05f301105c0d683c8378b66b721b853eb4,801130,4:4:4,5af489271adad9d31da2e57bc2461e2e58c287882baf2393eeb4ce46e4b2d74d
940,1243103.pdf,2,0940_1243103_p0002.png,1191,1684,c7c4b2551b088671e05be025870b40161df8007fdae213f80dc2160144ddf96a,135292,4:4:4,80b490a9930709399a1d7e8784c93518d7d0f1a037648f577fdce7b3809020a0
941,1245654.pdf,2,0941_1245654_p0002.png,1224,1584,f2ffff633ec4d176eeabc923c274736583d9f193ce9edc884bcde10738fc09ce,373320,4:4:4,93702b5620bfbe2517a006b30699e31631226338f71aea34cd4d19c921e12fa6
942,1246906.pdf,2,0942_1246906_p0002.png,1224,1584,bec4ccc9782af09275f5333dd87a56235764e2182822e05fb53b42158ba6e31b,146678,4:4:4,78d1ad859486524c2bb2c8ba61886a4b7fa5893562c43e414691503294061312
943,1247804.pdf,2,0943_1247804_p0002.png,1920,1080,b4f127143912c115b44f70d3bb39f0da78137f1175e9b2405f9992ceeb1f8cc1,255002,4:4:4,40c277d1ce9f12dcba8b1dffe0ae0ca8226737333a8d19735f5a636fd2b08c3f
944,1255446.pdf,2,0944_1255446_p0002.png,1191,1684,5a60c1e55b54511b90b280a0d83ff5c8d4a8a97001bef362ae2e0a1e84a0537c,743683,4:4:4,db71b5604b599ff3a535bde8ee6c72bbfb624363307e8d501e63ac877a0ae78a
945,1259787.pdf,2,0945_1259787_p0002.png,1224,1584,5b547b009ec7bc3255d0b633939fb4eccdf951286020c670e04cb3a075a3463a,418551,4:4:4,9184e1bf2e605b601c7fb1ae2bbe259b8019c2bfa14f1d0fddfb4defdb03ca0d
946,1260223.pdf,2,0946_1260223_p0002.png,1224,1584,6430a59f8f9ef532d75b62f36310894049f2d5001da93efe1f22f916e772865d,607808,4:4:4,f7d0de0e76a98d67b501e230e4c452f31fb02e3aaff57f3db4cdb0d991de1302
947,1261911.pdf,2,0947_1261911_p0002.png,1224,1584,3ed86c72ecdbd636cec5f1b0c9ae7560f15b9c19c598a45de58e685bd2dba9eb,543866,4:4:4,eae182cfa6f4bed490c17afdd447b9abd7e6afa1840d0cad97d57abba5c52947
948,1262031.pdf,2,0948_1262031_p0002.png,1191,1684,0889fee6d04c963dbb452ae038e352395e132b08188d37c2a5b1b1f2de30ac7d,600111,4:4:4,c0c3a1a9d464bc10b0c878cea12f4811a85c4f03dbcc2fafc35e46d59fcc656c
949,1264561.pdf,2,0949_1264561_p0002.png,1920,1080,c8489d62b41c3c16e1770a0d24013f831a4b62d48e64f7dd6ce268b738cfeed5,619966,4:4:4,53d57d0f5a25595c6776358932d9c230f02ae19cd2d85ea8dd8e276a3a3e6004
950,1267098.pdf,2,0950_1267098_p0002.png,1224,1584,d88042806460474a98ede8362484c4058d87c3ce3ee50a5ec795d5861ef2339b,23004,4:4:4,b67e4e6032813553e42d9683e0d098857bce6ba08370fa600514237f71f6a68c
951,1268832.pdf,2,0951_1268832_p0002.png,1224,1584,1500450dec6a1492a2bf473fda73abbb9067fa05bae88a72a2fbb99e67d3fa22,528043,4:4:4,2b5579cd621e496cf3b54d578d5e5b1dd0331a1ca2d5bfb07a6a854dfbee0b85
952,1271006.pdf,2,0952_1271006_p0002.png,1224,1584,750f67d61cb105b3cec09fdc458acf8d71c76adb42221bb62e2919192ab05839,392360,4:4:4,e409704ff6fd5502ef875d889e3073242704e7ded3b8ab4c31a4bebc5089d785
953,1273722.pdf,2,0953_1273722_p0002.png,1920,1080,93f2422b94a4a50ea3bd0aa569a6f210d7a04b0f5758b1a28cbbfb28506dcc2d,108396,4:4:4,a4645492add7fff3338c0bcaa1022a5751e3e500499146ed7a1e0c20458c7da9
954,1275901.pdf,2,0954_1275901_p0002.png,3840,2160,3bdf371e2af4c96d480bc2e2c3c0c56b6584aae69b493cf4094636b07f2caa5d,1281934,4:4:4,b8947fc2f61f17b6c7bcf807276153a5207833307965a234976914db906f8e59
955,1276343.pdf,2,0955_1276343_p0002.png,1584,1224,49a532b3e3f6e92ce85d949490b467ca635cf82321ac58e63190043137228cc5,319895,4:4:4,de9cda0575f1db225613fd708150d0a06fe5fedae5e114ef92369ca2b9e6aa0d
956,1280950.pdf,2,0956_1280950_p0002.png,1218,1586,f5bf6241ab39d9ad4c5925558103f3793a434838f92a384ee107301307730572,651121,4:4:4,587434b110bdcbaa2731757aefcc2ab2c05221b80c617bee643a2ccb13a429df
957,1281699.pdf,2,0957_1281699_p0002.png,1224,1584,d4543ea4859c99402fa57994c6838cab25071e5ce6980bee561dc171f713bede,748365,4:4:4,7eddabb84ea3e01d503c5757a1f57dee17fda082c15cd4ba171a2c5b79855763
958,1283541.pdf,2,0958_1283541_p0002.png,1224,1584,1f49b37021fbfe6cfe11a55d22fe23b2b92da12050dc8ed453bcee341cffaea6,443835,4:4:4,9884fc26989666a5bb649d03835f36ca37b6883bf36c45c61ba68b0288a7779b
959,1283625.pdf,2,0959_1283625_p0002.png,1224,1584,ca29711b1439aa7df7d3baa7bc5791d5d2746287490542ea8c36c706e3026341,281526,4:4:4,2124ed20d82abac6fb3789f9bd62455f69e3479c0e9f607457c908c887acbcc0
960,1284615.pdf,2,0960_1284615_p0002.png,1216,1598,6aea347ebfacb727a74c5b57b411ec29000113ec523dd3cb2b509d492f1ee519,680149,4:4:4,ae0eff4851b6a0799c63bbe434260dbf9ffde8e93695029ebaf35deae746ff38
961,1286502.pdf,2,0961_1286502_p0002.png,1224,1584,f2dfed8897dfc68ea819b98d546dcd590755cd5b66d234828316830c2ecadcb6,515140,4:4:4,513dd924765a694a06e6c085f80b62cd8a256dbf65eb3bfc6e0584e623ab2562
962,1291356.pdf,2,0962_1291356_p0002.png,1191,1684,bd21134456af7246d85b1480e492466ea2248921ff85db7ffbfff88b75780ec3,831533,4:4:4,508781757e41e4e9db8958a8fb4cfa03501b6f1a5100afcbb5d9deb51e1ff591
963,1292903.pdf,2,0963_1292903_p0002.png,1224,1584,7bedff2598395affd25e85454db6139deb49173e93bc47bb727261b6e32e9788,307869,4:4:4,085d44f9f5a9e0c074c5449c1ee8892591f33bbf40db336737075cbf02772f52
964,1293644.pdf,2,0964_1293644_p0002.png,1224,1584,95729d6174580949fa2f1b157e736b00d408b0959c5d0fb92f837f34c7569023,31489,4:4:4,3509dac21e2b9862e54c9db89ae8ef048c8e8bd520d793418f98da92ad353c66
965,1298507.pdf,2,0965_1298507_p0002.png,1192,1686,80b15e2110c9eef62d4469e82d89c8780d280cd18556739b7158ac1e541cb8b5,459019,4:4:4,e53c6ccfe0669610d4d48557ea726bad3da322ca51d7ccc790bfea9fbd90dad8
966,1300309.pdf,2,0966_1300309_p0002.png,1224,1584,362cd47e7a5f76386edd8d06557b865c98c5c57f74e8a4d022d6df9e274905e7,223586,4:4:4,2775a0f27fefd022ecc6ad0b4d9c0cf97ef283d34ccca438767676a2b06dbee3
967,1301765.pdf,2,0967_1301765_p0002.png,1191,1582,896cf74df31a25e304ca8c7c814e97d0dfbb078171c4cca45dd8ab4a75616907,857221,4:4:4,c5d87e40bdcb4a49393bd476ce03a96c1cb0c66551fbf7f6081f84366fb3a47e
968,1302829.pdf,2,0968_1302829_p0002.png,1191,1684,90191f5970138387a68056a46e9fd4e41c76374d99c9af1465a8c8a9bff7e8d0,714299,4:4:4,ec27b9e60c067ee17e6e4425f890bc6fda3d082d0173bd20378b84ec9d457013
969,1303168.pdf,2,0969_1303168_p0002.png,1920,1080,6fc57f46ab3e4e9fe7e325d86b30aa64ca3f41300b1c57ab65d19b9e955d7fbd,411737,4:4:4,fa640d3adb270e1c83304c3a7e979a976c7586b34986504c4c27bfc39d71bb73
970,1304158.pdf,2,0970_1304158_p0002.png,1224,1584,1b05b287de91fd2a7d7e7793bba5a9c9962f15f425cba6aa90d362524d515e07,626901,4:4:4,989ae68cc6307f5d3f094ba0099867c9c0319ed03c87408f95708b852b4c9699
971,1305807.pdf,2,0971_1305807_p0002.png,954,1416,8fb1dac7de11fa90275e05b0992556b5e8f472f79ca9f40dabda9bf7a5c7dbd8,720560,4:4:4,cd11feec1d17f0f3ee06ce0da0eaa71429ffd788871942f18caa21a469ef2274
972,1306483.pdf,2,0972_1306483_p0002.png,1224,1584,3891ef1afcf311c2574bf00ab16f2cf5a3696efa7f56bc7f416ec1e258d57c49,256021,4:4:4,0bd9660ed1009d5cc7253a21117cf05c4515414fd3a7d054fddc7564fba12cdd
973,1306987.pdf,2,0973_1306987_p0002.png,1224,1584,263fba7e8063ce378f2148d666fecd61af0173494d4b3e9c222f15702d01fcba,372555,4:4:4,20247d9d2b70180560f3298527d83f05c05c8da48e7d0de443bdc9fcbae20341
974,1308437.pdf,2,0974_1308437_p0002.png,1220,1583,95c245f4cb33a80060f637a20a92ba7eaf1843b40ab2ba8047a3b6b6457a8b8b,379408,4:4:4,7e4d2e11e943ef615da6562fc97b549dbb33e7013a2b1321e9d928fb2347b085
975,1310912.pdf,2,0975_1310912_p0002.png,1166,1583,fde40d127f086f8421d6d4a1ae6a3cfe6249ed90e7c8661ab338fdaf1a288f07,356065,4:4:4,23c16cb73f91b78acdcbf7c85ac1ff4d70350b3bacbd68fa22ff8e805a7243fe
